YearStart,LocationDesc,Sex,Data_Value
2011,Oregon,,31.4
2011,Oregon,Male,26.3
2011,Oregon,,
2011,Oregon,,26.1
2011,Oregon,,33.9
2011,Oregon,,31.4
2011,Oregon,,26.7
2011,Pennsylvania,,30.3
2011,Pennsylvania,,29.5
2011,Pennsylvania,,30.7
2011,Pennsylvania,,29.9
2011,Pennsylvania,,25.0
2011,Pennsylvania,,16.4
2011,Pennsylvania,,37.3
2011,Pennsylvania,,23.5
2011,Pennsylvania,,31.8
2011,Pennsylvania,,33.9
2011,Pennsylvania,,33.6
2011,Pennsylvania,,27.9
2011,Pennsylvania,,
2011,Pennsylvania,,3.2
2011,Pennsylvania,,21.5
2011,Pennsylvania,,25.3
2011,Pennsylvania,Female,27.6
2011,Pennsylvania,,
2011,Pennsylvania,,31.6
2011,Pennsylvania,,32.7
2011,Pennsylvania,,33.8
2011,Pennsylvania,,30.8
2011,Pennsylvania,Male,29.5
2011,Pennsylvania,,35.9
2011,Pennsylvania,,27.9
2011,Pennsylvania,,
2011,Pennsylvania,,30.0
2011,Pennsylvania,,28.6
2011,Rhode Island,,24.1
2011,Rhode Island,,25.7
2011,Rhode Island,,26.2
2011,Rhode Island,,25.9
2011,Rhode Island,,24.0
2011,Rhode Island,,12.9
2011,Rhode Island,,
2011,Rhode Island,,26.0
2011,Rhode Island,,29.9
2011,Rhode Island,,28.9
2011,Rhode Island,,30.0
2011,Rhode Island,,22.2
2011,Rhode Island,,
2011,Rhode Island,,6.0
2011,Rhode Island,,19.3
2011,Rhode Island,,22.6
2011,Rhode Island,Female,23.3
2011,Rhode Island,,
2011,Rhode Island,,27.0
2011,Rhode Island,,26.5
2011,Rhode Island,,33.0
2011,Rhode Island,,28.7
2011,Rhode Island,Male,27.6
2011,Rhode Island,,35.2
2011,Rhode Island,,24.9
2011,Rhode Island,,32.1
2011,Rhode Island,,27.9
2011,Rhode Island,,25.4
2011,South Carolina,,35.8
2011,South Carolina,,32.1
2011,South Carolina,,34.2
2011,South Carolina,,30.5
2011,South Carolina,,24.1
2011,South Carolina,,16.3
2011,South Carolina,,37.3
2011,South Carolina,,28.2
2011,South Carolina,,37.0
2011,South Carolina,,38.9
2011,South Carolina,,35.5
2011,South Carolina,,25.2
2011,South Carolina,,37.2
2011,South Carolina,,4.8
2011,South Carolina,,25.3
2011,South Carolina,,25.3
2011,South Carolina,Female,33.0
2011,South Carolina,,
2011,South Carolina,,31.8
2011,South Carolina,,25.0
2011,South Carolina,,36.4
2011,South Carolina,,32.7
2011,South Carolina,Male,28.6
2011,South Carolina,,42.3
2011,South Carolina,,27.0
2011,South Carolina,,34.0
2011,South Carolina,,32.9
2011,South Carolina,,30.8
2011,South Dakota,,33.8
2011,South Dakota,,28.3
2011,South Dakota,,27.5
2011,South Dakota,,28.4
2011,South Dakota,,25.6
2011,South Dakota,,14.5
2011,South Dakota,,25.3
2011,South Dakota,,25.3
2011,South Dakota,,36.0
2011,South Dakota,,33.3
2011,South Dakota,,34.9
2011,South Dakota,,23.8
2011,South Dakota,,44.7
2011,South Dakota,,
2011,South Dakota,,26.1
2011,South Dakota,,22.6
2011,South Dakota,Female,26.3
2011,South Dakota,,
2011,South Dakota,,29.7
2011,South Dakota,,39.9
2011,South Dakota,,31.8
2011,South Dakota,,30.7
2011,South Dakota,Male,29.9
2011,South Dakota,,
2011,South Dakota,,26.7
2011,South Dakota,,
2011,South Dakota,,27.2
2011,South Dakota,,28.1
2011,Tennessee,,33.2
2011,Tennessee,,29.4
2011,Tennessee,,24.1
2011,Tennessee,,29.7
2011,Tennessee,,25.3
2011,Tennessee,,13.6
2011,Tennessee,,31.0
2011,Tennessee,,24.7
2011,Tennessee,,35.8
2011,Tennessee,,37.9
2011,Tennessee,,32.5
2011,Tennessee,,25.2
2011,Tennessee,,
2011,Tennessee,,
2011,Tennessee,,22.0
2011,Tennessee,,26.3
2011,Tennessee,Female,30.4
2011,Tennessee,,
2011,Tennessee,,32.4
2011,Tennessee,,22.0
2011,Tennessee,,36.5
2011,Tennessee,,34.1
2011,Tennessee,Male,28.0
2011,Tennessee,,40.2
2011,Tennessee,,27.9
2011,Tennessee,,
2011,Tennessee,,28.0
2011,Tennessee,,29.2
2011,Texas,,34.3
2011,Texas,,30.0
2011,Texas,,31.9
2011,Texas,,33.8
2011,Texas,,26.0
2011,Texas,,17.5
2011,Texas,,28.3
2011,Texas,,30.9
2011,Texas,,31.6
2011,Texas,,37.0
2011,Texas,,36.5
2011,Texas,,26.3
2011,Texas,,47.6
2011,Texas,,10.5
2011,Texas,,23.5
2011,Texas,,24.2
2011,Texas,Female,29.9
2011,Texas,,
2011,Texas,,32.5
2011,Texas,,34.4
2011,Texas,,35.8
2011,Texas,,33.6
2011,Texas,Male,30.9
2011,Texas,,39.5
2011,Texas,,27.0
2011,Texas,,
2011,Texas,,32.2
2011,Texas,,30.4
2011,Utah,,26.6
2011,Utah,,26.5
2011,Utah,,27.0
2011,Utah,,26.2
2011,Utah,,21.8
2011,Utah,,12.9
2011,Utah,,28.0
2011,Utah,,22.5
2011,Utah,,28.3
2011,Utah,,28.1
2011,Utah,,32.7
2011,Utah,,24.6
2011,Utah,,42.3
2011,Utah,,13.1
2011,Utah,,20.2
2011,Utah,,18.9
2011,Utah,Female,22.9
2011,Utah,,
2011,Utah,,24.5
2011,Utah,,24.1
2011,Utah,,28.1
2011,Utah,,31.2
2011,Utah,Male,25.8
2011,Utah,,30.4
2011,Utah,,24.4
2011,Utah,,19.2
2011,Utah,,25.4
2011,Utah,,24.4
2011,Vermont,,30.7
2011,Vermont,,28.6
2011,Vermont,,26.2
2011,Vermont,,25.9
2011,Vermont,,20.0
2011,Vermont,,15.6
2011,Vermont,,37.6
2011,Vermont,,24.2
2011,Vermont,,28.7
2011,Vermont,,28.7
2011,Vermont,,28.9
2011,Vermont,,23.8
2011,Vermont,,27.9
2011,Vermont,,
2011,Vermont,,17.4
2011,Vermont,,22.0
2011,Vermont,Female,23.6
2011,Vermont,,
2011,Vermont,,33.1
2011,Vermont,,23.8
2011,Vermont,,29.6
2011,Vermont,,26.7
2011,Vermont,Male,27.3
2011,Vermont,,
2011,Vermont,,25.3
2011,Vermont,,
2011,Vermont,,25.1
2011,Vermont,,25.4
2011,Virginia,,33.6
2011,Virginia,,36.0
2011,Virginia,,33.0
2011,Virginia,,25.2
2011,Virginia,,26.1
2011,Virginia,,18.3
2011,Virginia,,30.0
2011,Virginia,,22.9
2011,Virginia,,30.3
2011,Virginia,,37.1
2011,Virginia,,36.5
2011,Virginia,,26.8
2011,Virginia,,
2011,Virginia,,11.5
2011,Virginia,,22.8
2011,Virginia,,24.6
2011,Virginia,Female,28.6
2011,Virginia,,
2011,Virginia,,32.4
2011,Virginia,,31.3
2011,Virginia,,34.3
2011,Virginia,,38.1
2011,Virginia,Male,29.7
2011,Virginia,,37.9
2011,Virginia,,27.5
2011,Virginia,,
2011,Virginia,,29.2
2011,Virginia,,29.2
2011,Washington,,28.6
2011,Washington,,28.9
2011,Washington,,30.0
2011,Washington,,29.1
2011,Washington,,22.4
2011,Washington,,12.4
2011,Washington,,28.4
2011,Washington,,23.1
2011,Washington,,32.9
2011,Washington,,29.3
2011,Washington,,31.4
2011,Washington,,25.6
2011,Washington,,42.1
2011,Washington,,8.1
2011,Washington,,18.8
2011,Washington,,22.1
2011,Washington,Female,24.9
2011,Washington,,
2011,Washington,,29.3
2011,Washington,,27.9
2011,Washington,,28.7
2011,Washington,,28.2
2011,Washington,Male,27.9
2011,Washington,,39.4
2011,Washington,,27.0
2011,Washington,,30.8
2011,Washington,,30.2
2011,Washington,,26.5
2011,West Virginia,,37.1
2011,West Virginia,,35.3
2011,West Virginia,,34.9
2011,West Virginia,,27.8
2011,West Virginia,,28.5
2011,West Virginia,,19.7
2011,West Virginia,,42.9
2011,West Virginia,,30.2
2011,West Virginia,,35.0
2011,West Virginia,,39.7
2011,West Virginia,,37.9
2011,West Virginia,,27.7
2011,West Virginia,,
2011,West Virginia,,
2011,West Virginia,,29.6
2011,West Virginia,,24.9
2011,West Virginia,Female,34.2
2011,West Virginia,,
2011,West Virginia,,33.3
2011,West Virginia,,28.1
2011,West Virginia,,37.1
2011,West Virginia,,32.7
2011,West Virginia,Male,30.7
2011,West Virginia,,34.2
2011,West Virginia,,32.4
2011,West Virginia,,
2011,West Virginia,,32.8
2011,West Virginia,,32.4
2011,Wisconsin,,27.0
2011,Wisconsin,,33.8
2011,Wisconsin,,28.0
2011,Wisconsin,,25.8
2011,Wisconsin,,24.1
2011,Wisconsin,,15.5
2011,Wisconsin,,
2011,Wisconsin,,23.7
2011,Wisconsin,,28.2
2011,Wisconsin,,35.6
2011,Wisconsin,,32.9
2011,Wisconsin,,26.9
2011,Wisconsin,,30.9
2011,Wisconsin,,
2011,Wisconsin,,19.6
2011,Wisconsin,,24.5
2011,Wisconsin,Female,26.1
2011,Wisconsin,,
2011,Wisconsin,,30.3
2011,Wisconsin,,34.7
2011,Wisconsin,,37.1
2011,Wisconsin,,40.5
2011,Wisconsin,Male,29.3
2011,Wisconsin,,43.9
2011,Wisconsin,,26.8
2011,Wisconsin,,26.1
2011,Wisconsin,,26.9
2011,Wisconsin,,27.7
2011,Wyoming,,24.6
2011,Wyoming,,23.7
2011,Wyoming,,25.5
2011,Wyoming,,24.4
2011,Wyoming,,24.5
2011,Wyoming,,12.6
2011,Wyoming,,19.5
2011,Wyoming,,25.1
2011,Wyoming,,28.7
2011,Wyoming,,29.3
2011,Wyoming,,31.8
2011,Wyoming,,20.4
2011,Wyoming,,38.2
2011,Wyoming,,
2011,Wyoming,,20.5
2011,Wyoming,,21.8
2011,Wyoming,Female,23.8
2011,Wyoming,,
2011,Wyoming,,26.6
2011,Wyoming,,26.0
2011,Wyoming,,32.2
2011,Wyoming,,28.0
2011,Wyoming,Male,26.1
2011,Wyoming,,
2011,Wyoming,,24.9
2011,Wyoming,,
2011,Wyoming,,25.4
2011,Wyoming,,25.0
2011,National,,31.3
2011,National,,29.5
2011,National,,28.7
2011,National,,28.4
2011,National,,22.8
2011,National,,15.2
2011,National,,30.3
2011,National,,25.9
2011,National,,29.9
2011,National,,32.6
2011,National,,32.6
2011,National,,25.3
2011,National,,35.4
2011,National,,8.7
2011,National,,20.6
2011,National,,23.2
2011,National,Female,27.1
2011,National,,25.0
2011,National,,29.7
2011,National,,30.1
2011,National,,32.3
2011,National,,32.4
2011,National,Male,27.8
2011,National,,37.3
2011,National,,26.2
2011,National,,21.9
2011,National,,28.6
2011,National,,27.4
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,Female,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,Male,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Guam,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,Female,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,Male,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Puerto Rico,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,Female,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,Male,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Virgin Islands,,
2011,Alabama,,31.9
2011,Alabama,,35.7
2011,Alabama,,36.6
2011,Alabama,,36.1
2011,Alabama,,38.5
2011,Alabama,,27.1
2011,Alabama,,30.4
2011,Alabama,,31.9
2011,Alabama,,33.3
2011,Alabama,,35.8
2011,Alabama,,38.9
2011,Alabama,,39.0
2011,Alabama,,31.4
2011,Alabama,,
2011,Alabama,,36.8
2011,Alabama,,36.0
2011,Alabama,Female,30.5
2011,Alabama,,
2011,Alabama,,34.1
2011,Alabama,,34.5
2011,Alabama,,28.4
2011,Alabama,,33.2
2011,Alabama,Male,39.0
2011,Alabama,,30.1
2011,Alabama,,36.4
2011,Alabama,,
2011,Alabama,,35.0
2011,Alabama,,34.7
2011,Alaska,,33.5
2011,Alaska,,38.1
2011,Alaska,,42.3
2011,Alaska,,41.6
2011,Alaska,,39.9
2011,Alaska,,32.0
2011,Alaska,,41.9
2011,Alaska,,38.7
2011,Alaska,,38.9
2011,Alaska,,43.3
2011,Alaska,,38.9
2011,Alaska,,40.9
2011,Alaska,,37.2
2011,Alaska,,
2011,Alaska,,39.9
2011,Alaska,,43.7
2011,Alaska,Female,31.3
2011,Alaska,,
2011,Alaska,,38.0
2011,Alaska,,37.4
2011,Alaska,,24.6
2011,Alaska,,35.3
2011,Alaska,Male,45.3
2011,Alaska,,
2011,Alaska,,38.5
2011,Alaska,,29.8
2011,Alaska,,40.1
2011,Alaska,,38.9
2011,Arizona,,34.9
2011,Arizona,,37.2
2011,Arizona,,43.6
2011,Arizona,,39.0
2011,Arizona,,38.4
2011,Arizona,,27.7
2011,Arizona,,29.3
2011,Arizona,,36.7
2011,Arizona,,38.6
2011,Arizona,,41.9
2011,Arizona,,39.3
2011,Arizona,,40.2
2011,Arizona,,40.2
2011,Arizona,,26.7
2011,Arizona,,38.0
2011,Arizona,,41.5
2011,Arizona,Female,29.1
2011,Arizona,,
2011,Arizona,,37.3
2011,Arizona,,40.2
2011,Arizona,,29.5
2011,Arizona,,34.5
2011,Arizona,Male,46.1
2011,Arizona,,45.1
2011,Arizona,,37.0
2011,Arizona,,
2011,Arizona,,39.5
2011,Arizona,,37.8
2011,Arkansas,,30.4
2011,Arkansas,,30.3
2011,Arkansas,,33.6
2011,Arkansas,,39.6
2011,Arkansas,,39.6
2011,Arkansas,,27.3
2011,Arkansas,,36.1
2011,Arkansas,,28.2
2011,Arkansas,,34.4
2011,Arkansas,,35.0
2011,Arkansas,,38.3
2011,Arkansas,,39.4
2011,Arkansas,,22.4
2011,Arkansas,,
2011,Arkansas,,33.8
2011,Arkansas,,36.0
2011,Arkansas,Female,28.6
2011,Arkansas,,
2011,Arkansas,,34.1
2011,Arkansas,,46.5
2011,Arkansas,,31.0
2011,Arkansas,,33.2
2011,Arkansas,Male,39.3
2011,Arkansas,,35.3
2011,Arkansas,,32.7
2011,Arkansas,,
2011,Arkansas,,34.4
2011,Arkansas,,33.9
2011,California,,35.7
2011,California,,34.8
2011,California,,38.4
2011,California,,36.5
2011,California,,38.2
2011,California,,26.8
2011,California,,30.0
2011,California,,36.1
2011,California,,38.1
2011,California,,39.0
2011,California,,38.1
2011,California,,38.2
2011,California,,31.9
2011,California,,29.7
2011,California,,35.6
2011,California,,31.5
2011,California,Female,28.5
2011,California,,26.2
2011,California,,37.0
2011,California,,39.8
2011,California,,35.2
2011,California,,40.3
2011,California,Male,44.1
2011,California,,38.9
2011,California,,36.2
2011,California,,
2011,California,,34.5
2011,California,,36.4
2011,Colorado,,35.8
2011,Colorado,,37.0
2011,Colorado,,34.3
2011,Colorado,,37.9
2011,Colorado,,36.8
2011,Colorado,,23.4
2011,Colorado,,33.6
2011,Colorado,,31.1
2011,Colorado,,38.6
2011,Colorado,,38.6
2011,Colorado,,38.3
2011,Colorado,,38.9
2011,Colorado,,39.5
2011,Colorado,,23.2
2011,Colorado,,35.0
2011,Colorado,,31.7
2011,Colorado,Female,26.7
2011,Colorado,,
2011,Colorado,,37.1
2011,Colorado,,41.1
2011,Colorado,,31.4
2011,Colorado,,37.6
2011,Colorado,Male,43.5
2011,Colorado,,31.5
2011,Colorado,,34.7
2011,Colorado,,31.4
2011,Colorado,,33.9
2011,Colorado,,35.4
2011,Connecticut,,32.1
2011,Connecticut,,37.7
2011,Connecticut,,34.7
2011,Connecticut,,39.1
2011,Connecticut,,35.9
2011,Connecticut,,21.3
2011,Connecticut,,32.2
2011,Connecticut,,31.9
2011,Connecticut,,35.9
2011,Connecticut,,38.0
2011,Connecticut,,37.6
2011,Connecticut,,40.1
2011,Connecticut,,
2011,Connecticut,,30.8
2011,Connecticut,,36.1
2011,Connecticut,,30.3
2011,Connecticut,Female,28.3
2011,Connecticut,,
2011,Connecticut,,35.3
2011,Connecticut,,32.2
2011,Connecticut,,36.6
2011,Connecticut,,37.4
2011,Connecticut,Male,42.0
2011,Connecticut,,39.2
2011,Connecticut,,35.4
2011,Connecticut,,35.2
2011,Connecticut,,32.6
2011,Connecticut,,35.2
2011,Delaware,,32.2
2011,Delaware,,29.5
2011,Delaware,,32.9
2011,Delaware,,36.8
2011,Delaware,,39.4
2011,Delaware,,22.5
2011,Delaware,,30.1
2011,Delaware,,37.2
2011,Delaware,,34.2
2011,Delaware,,36.6
2011,Delaware,,36.0
2011,Delaware,,40.1
2011,Delaware,,
2011,Delaware,,32.5
2011,Delaware,,37.0
2011,Delaware,,32.8
2011,Delaware,Female,28.7
2011,Delaware,,
2011,Delaware,,37.1
2011,Delaware,,34.2
2011,Delaware,,33.8
2011,Delaware,,34.4
2011,Delaware,Male,41.6
2011,Delaware,,33.4
2011,Delaware,,35.9
2011,Delaware,,
2011,Delaware,,31.2
2011,Delaware,,35.0
2011,District of Columbia,,29.1
2011,District of Columbia,,28.9
2011,District of Columbia,,25.6
2011,District of Columbia,,31.4
2011,District of Columbia,,32.9
2011,District of Columbia,,22.3
2011,District of Columbia,,19.6
2011,District of Columbia,,24.7
2011,District of Columbia,,33.3
2011,District of Columbia,,28.0
2011,District of Columbia,,33.4
2011,District of Columbia,,34.6
2011,District of Columbia,,
2011,District of Columbia,,24.8
2011,District of Columbia,,30.4
2011,District of Columbia,,23.4
2011,District of Columbia,Female,23.9
2011,District of Columbia,,
2011,District of Columbia,,29.5
2011,District of Columbia,,31.6
2011,District of Columbia,,25.1
2011,District of Columbia,,25.1
2011,District of Columbia,Male,34.9
2011,District of Columbia,,28.9
2011,District of Columbia,,28.9
2011,District of Columbia,,20.6
2011,District of Columbia,,28.4
2011,District of Columbia,,29.1
2011,Florida,,36.5
2011,Florida,,36.5
2011,Florida,,39.9
2011,Florida,,38.1
2011,Florida,,38.3
2011,Florida,,34.6
2011,Florida,,32.4
2011,Florida,,32.5
2011,Florida,,37.0
2011,Florida,,33.2
2011,Florida,,39.7
2011,Florida,,40.9
2011,Florida,,41.1
2011,Florida,,36.5
2011,Florida,,38.2
2011,Florida,,36.4
2011,Florida,Female,30.4
2011,Florida,,
2011,Florida,,37.4
2011,Florida,,38.9
2011,Florida,,30.2
2011,Florida,,35.8
2011,Florida,Male,42.9
2011,Florida,,33.7
2011,Florida,,36.6
2011,Florida,,
2011,Florida,,35.2
2011,Florida,,36.7
2011,Georgia,,30.7
2011,Georgia,,34.6
2011,Georgia,,35.9
2011,Georgia,,39.0
2011,Georgia,,40.9
2011,Georgia,,21.2
2011,Georgia,,33.9
2011,Georgia,,33.5
2011,Georgia,,38.2
2011,Georgia,,37.0
2011,Georgia,,37.1
2011,Georgia,,37.9
2011,Georgia,,24.3
2011,Georgia,,23.1
2011,Georgia,,38.1
2011,Georgia,,30.0
2011,Georgia,Female,28.4
2011,Georgia,,
2011,Georgia,,32.6
2011,Georgia,,38.9
2011,Georgia,,29.5
2011,Georgia,,30.5
2011,Georgia,Male,40.9
2011,Georgia,,34.7
2011,Georgia,,34.5
2011,Georgia,,34.4
2011,Georgia,,36.4
2011,Georgia,,34.7
2011,Hawaii,,32.8
2011,Hawaii,,30.8
2011,Hawaii,,35.0
2011,Hawaii,,32.7
2011,Hawaii,,36.8
2011,Hawaii,,26.0
2011,Hawaii,,33.2
2011,Hawaii,,34.8
2011,Hawaii,,32.0
2011,Hawaii,,35.7
2011,Hawaii,,35.2
2011,Hawaii,,36.6
2011,Hawaii,,
2011,Hawaii,,33.9
2011,Hawaii,,34.4
2011,Hawaii,,30.2
2011,Hawaii,Female,27.6
2011,Hawaii,,35.9
2011,Hawaii,,34.7
2011,Hawaii,,33.3
2011,Hawaii,,33.1
2011,Hawaii,,28.9
2011,Hawaii,Male,39.8
2011,Hawaii,,
2011,Hawaii,,33.1
2011,Hawaii,,35.8
2011,Hawaii,,34.0
2011,Hawaii,,33.8
2011,Idaho,,31.6
2011,Idaho,,33.4
2011,Idaho,,35.9
2011,Idaho,,34.0
2011,Idaho,,42.6
2011,Idaho,,22.0
2011,Idaho,,30.8
2011,Idaho,,28.1
2011,Idaho,,38.1
2011,Idaho,,38.3
2011,Idaho,,40.6
2011,Idaho,,43.3
2011,Idaho,,48.1
2011,Idaho,,
2011,Idaho,,38.6
2011,Idaho,,33.9
2011,Idaho,Female,27.6
2011,Idaho,,
2011,Idaho,,33.3
2011,Idaho,,31.3
2011,Idaho,,32.0
2011,Idaho,,31.9
2011,Idaho,Male,42.3
2011,Idaho,,
2011,Idaho,,35.9
2011,Idaho,,
2011,Idaho,,35.9
2011,Idaho,,35.2
2011,Illinois,,40.7
2011,Illinois,,37.7
2011,Illinois,,36.9
2011,Illinois,,37.3
2011,Illinois,,36.2
2011,Illinois,,25.4
2011,Illinois,,37.4
2011,Illinois,,37.3
2011,Illinois,,39.2
2011,Illinois,,39.2
2011,Illinois,,38.5
2011,Illinois,,39.2
2011,Illinois,,
2011,Illinois,,35.6
2011,Illinois,,36.9
2011,Illinois,,27.8
2011,Illinois,Female,29.2
2011,Illinois,,
2011,Illinois,,35.2
2011,Illinois,,41.6
2011,Illinois,,36.1
2011,Illinois,,43.0
2011,Illinois,Male,44.8
2011,Illinois,,35.3
2011,Illinois,,36.2
2011,Illinois,,
2011,Illinois,,35.9
2011,Illinois,,36.9
2011,Indiana,,31.8
2011,Indiana,,36.4
2011,Indiana,,35.7
2011,Indiana,,37.3
2011,Indiana,,40.5
2011,Indiana,,26.3
2011,Indiana,,34.0
2011,Indiana,,30.2
2011,Indiana,,35.1
2011,Indiana,,35.5
2011,Indiana,,38.8
2011,Indiana,,41.0
2011,Indiana,,30.9
2011,Indiana,,
2011,Indiana,,38.9
2011,Indiana,,30.0
2011,Indiana,Female,29.7
2011,Indiana,,
2011,Indiana,,35.3
2011,Indiana,,39.1
2011,Indiana,,29.4
2011,Indiana,,24.7
2011,Indiana,Male,39.7
2011,Indiana,,31.3
2011,Indiana,,34.9
2011,Indiana,,
2011,Indiana,,35.9
2011,Indiana,,34.8
2011,Iowa,,32.2
2011,Iowa,,38.2
2011,Iowa,,37.1
2011,Iowa,,38.4
2011,Iowa,,38.9
2011,Iowa,,25.6
2011,Iowa,,29.6
2011,Iowa,,35.7
2011,Iowa,,36.7
2011,Iowa,,36.7
2011,Iowa,,39.1
2011,Iowa,,38.5
2011,Iowa,,
2011,Iowa,,20.0
2011,Iowa,,37.5
2011,Iowa,,31.1
2011,Iowa,Female,30.6
2011,Iowa,,
2011,Iowa,,35.4
2011,Iowa,,38.9
2011,Iowa,,30.1
2011,Iowa,,33.7
2011,Iowa,Male,40.9
2011,Iowa,,37.1
2011,Iowa,,36.0
2011,Iowa,,
2011,Iowa,,35.7
2011,Iowa,,35.8
2011,Kansas,,30.9
2011,Kansas,,35.0
2011,Kansas,,36.5
2011,Kansas,,37.6
2011,Kansas,,38.9
2011,Kansas,,26.0
2011,Kansas,,33.0
2011,Kansas,,33.0
2011,Kansas,,35.3
2011,Kansas,,35.8
2011,Kansas,,38.4
2011,Kansas,,38.6
2011,Kansas,,41.7
2011,Kansas,,30.0
2011,Kansas,,38.2
2011,Kansas,,32.6
2011,Kansas,Female,28.5
2011,Kansas,,
2011,Kansas,,33.9
2011,Kansas,,35.5
2011,Kansas,,26.3
2011,Kansas,,33.3
2011,Kansas,Male,40.9
2011,Kansas,,30.3
2011,Kansas,,35.1
2011,Kansas,,41.8
2011,Kansas,,33.5
2011,Kansas,,34.8
2011,Kentucky,,33.4
2011,Kentucky,,39.1
2011,Kentucky,,35.3
2011,Kentucky,,32.3
2011,Kentucky,,45.2
2011,Kentucky,,30.0
2011,Kentucky,,29.9
2011,Kentucky,,30.5
2011,Kentucky,,38.7
2011,Kentucky,,37.5
2011,Kentucky,,37.8
2011,Kentucky,,40.4
2011,Kentucky,,25.2
2011,Kentucky,,
2011,Kentucky,,38.8
2011,Kentucky,,35.4
2011,Kentucky,Female,29.2
2011,Kentucky,,
2011,Kentucky,,36.7
2011,Kentucky,,37.1
2011,Kentucky,,30.4
2011,Kentucky,,34.7
2011,Kentucky,Male,42.9
2011,Kentucky,,32.8
2011,Kentucky,,36.6
2011,Kentucky,,34.3
2011,Kentucky,,34.5
2011,Kentucky,,36.1
2011,Louisiana,,32.8
2011,Louisiana,,37.1
2011,Louisiana,,35.8
2011,Louisiana,,35.0
2011,Louisiana,,38.3
2011,Louisiana,,24.8
2011,Louisiana,,50.5
2011,Louisiana,,33.7
2011,Louisiana,,35.8
2011,Louisiana,,33.6
2011,Louisiana,,35.9
2011,Louisiana,,39.3
2011,Louisiana,,24.6
2011,Louisiana,,
2011,Louisiana,,36.9
2011,Louisiana,,32.1
2011,Louisiana,Female,29.6
2011,Louisiana,,
2011,Louisiana,,34.3
2011,Louisiana,,34.7
2011,Louisiana,,28.4
2011,Louisiana,,32.1
2011,Louisiana,Male,38.8
2011,Louisiana,,34.9
2011,Louisiana,,33.6
2011,Louisiana,,39.9
2011,Louisiana,,33.5
2011,Louisiana,,34.1
2011,Maine,,35.2
2011,Maine,,37.8
2011,Maine,,38.3
2011,Maine,,41.4
2011,Maine,,40.1
2011,Maine,,27.5
2011,Maine,,41.0
2011,Maine,,34.6
2011,Maine,,38.3
2011,Maine,,37.2
2011,Maine,,40.5
2011,Maine,,40.5
2011,Maine,,32.7
2011,Maine,,
2011,Maine,,37.8
2011,Maine,,32.6
2011,Maine,Female,30.5
2011,Maine,,
2011,Maine,,37.2
2011,Maine,,33.2
2011,Maine,,32.6
2011,Maine,,34.8
2011,Maine,Male,44.0
2011,Maine,,38.3
2011,Maine,,37.4
2011,Maine,,
2011,Maine,,37.7
2011,Maine,,37.2
2011,Maryland,,32.3
2011,Maryland,,31.0
2011,Maryland,,34.9
2011,Maryland,,42.0
2011,Maryland,,38.9
2011,Maryland,,31.1
2011,Maryland,,37.7
2011,Maryland,,33.3
2011,Maryland,,35.9
2011,Maryland,,37.4
2011,Maryland,,40.3
2011,Maryland,,36.8
2011,Maryland,,
2011,Maryland,,29.4
2011,Maryland,,39.0
2011,Maryland,,34.4
2011,Maryland,Female,29.9
2011,Maryland,,
2011,Maryland,,35.2
2011,Maryland,,39.1
2011,Maryland,,27.3
2011,Maryland,,31.2
2011,Maryland,Male,42.5
2011,Maryland,,35.4
2011,Maryland,,36.3
2011,Maryland,,36.6
2011,Maryland,,35.8
2011,Maryland,,36.1
2011,Massachusetts,,32.8
2011,Massachusetts,,35.0
2011,Massachusetts,,36.7
